what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494493738457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494493740593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493742179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493757913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493760630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1494493771166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493772606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493789283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493819961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493830291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493838799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493898793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493912119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493914398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494493916271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493925511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493925696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493931532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493931701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493934151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493953135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493964395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494493968140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493982857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494493994713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494016770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494016985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494021548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494022765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494038046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494044083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494044253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494045739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494063282
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494068574
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494072258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494074582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494089141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494089395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494090360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494106181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494112286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494125997
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1494494126028
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494141198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494141855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494149682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494165549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494167821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494171040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494176134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494176814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494189633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494189871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494195028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494206426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494206658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494207591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494221771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494222241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494223175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494243427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494243674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494252070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494253925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494254888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494265883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494266136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494268564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494278564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494281200
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1494494281216
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494287853
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1494494292910
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494302449
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494302703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494342427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494344359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494346097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494367685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494379486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494382427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494386496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494389815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494390569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494407269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494408602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494409303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494417091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494481329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494489833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494494915
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494494527812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494545699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494547238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494548942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494613389
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494623179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494645030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494659447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494682932
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494494699475
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1494494699722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494705378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494707713
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1494494707744
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494713476
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1494494719521
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494729173
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494729410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494741192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494748651
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494780151
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1494494780853
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1494494781085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494800305
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494494825608
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1494494825879
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1494494829330
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494831993
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494835495
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494840519
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494840519
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1494494843072
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494843103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494494848534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494897593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494897808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494910123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494916361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494494916577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494919863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494921818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494923568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494924700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494494926923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494494928842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494494929977
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494494941472
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1494494947144
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494956968
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494494957206
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494495011165
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494495021550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495040000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495043004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1494495048130
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1494495048431
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494495052024
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494495054580
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1494495057027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494495066320
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1494495071361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495074537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495076370
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494495076570
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494495162725
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20110511-0800,"org.eclipse.team.cvs.ssh2",1494495180265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495181814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495206797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495259538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495268720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495269959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495682927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495705218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494495709486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494495739153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494495765365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494495820334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495834653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495858809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494495877080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495928879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495940070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495941124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495941329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495963895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495964643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495974098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495976144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495979735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495980421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495983789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494495985496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496025101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496026338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496026939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496027787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496048166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496048983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496165132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494496167268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494503946424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494503954227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494505099308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494505105472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494505206236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494505893061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494505896325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494505917664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506071352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506101331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494506122320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494506122551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506125690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506128306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494506133053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506135752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506138107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494506141239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506144024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506146331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506161814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506168659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506183569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494506186413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506194589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506199828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506203535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506206808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506219095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506223411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506227389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506230974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506244188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506250063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506308658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506366680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506402333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506423697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506427725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506432488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506435891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506445823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506455566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494506473298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494506479203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494506479372
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494506483678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494506488712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506490432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494506512208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494506515414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494506518366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506521308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494506562769
